"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","month","day","Ozone","PM2.5"
2018-01-13,"Triple Oak","Wake",35.8652,-78.8197,1,13,NA,5
2018-01-14,"Blackstone","Lee",35.4325,-79.2887,1,14,33,38
2018-01-14,"Bryson City","Swain",35.434767,-83.442133,1,14,NA,28
2018-01-14,"Triple Oak","Wake",35.8652,-78.8197,1,14,NA,10
2018-01-15,"Blackstone","Lee",35.4325,-79.2887,1,15,32,48
2018-01-15,"Bryson City","Swain",35.434767,-83.442133,1,15,NA,43
2018-01-15,"Triple Oak","Wake",35.8652,-78.8197,1,15,NA,26
2018-01-16,"Blackstone","Lee",35.4325,-79.2887,1,16,31,64
2018-01-16,"Bryson City","Swain",35.434767,-83.442133,1,16,NA,52
2018-01-16,"Triple Oak","Wake",35.8652,-78.8197,1,16,NA,55
2018-01-17,"Blackstone","Lee",35.4325,-79.2887,1,17,28,63
2018-01-17,"Bryson City","Swain",35.434767,-83.442133,1,17,NA,37
2018-01-17,"Triple Oak","Wake",35.8652,-78.8197,1,17,NA,47
2018-01-18,"Blackstone","Lee",35.4325,-79.2887,1,18,36,54
2018-01-18,"Bryson City","Swain",35.434767,-83.442133,1,18,NA,48
2018-01-18,"Triple Oak","Wake",35.8652,-78.8197,1,18,NA,36
2018-01-19,"Blackstone","Lee",35.4325,-79.2887,1,19,37,52
2018-01-19,"Bryson City","Swain",35.434767,-83.442133,1,19,NA,52
2018-01-19,"Triple Oak","Wake",35.8652,-78.8197,1,19,NA,55
2018-01-20,"Blackstone","Lee",35.4325,-79.2887,1,20,40,47
2018-01-20,"Bryson City","Swain",35.434767,-83.442133,1,20,NA,51
2018-01-20,"Triple Oak","Wake",35.8652,-78.8197,1,20,NA,49
2018-01-21,"Blackstone","Lee",35.4325,-79.2887,1,21,38,45
2018-01-21,"Bryson City","Swain",35.434767,-83.442133,1,21,NA,50
2018-01-21,"Triple Oak","Wake",35.8652,-78.8197,1,21,NA,38
2018-01-22,"Blackstone","Lee",35.4325,-79.2887,1,22,39,54
2018-01-22,"Bryson City","Swain",35.434767,-83.442133,1,22,NA,48
2018-01-22,"Triple Oak","Wake",35.8652,-78.8197,1,22,NA,55
2018-01-23,"Blackstone","Lee",35.4325,-79.2887,1,23,38,26
2018-01-23,"Bryson City","Swain",35.434767,-83.442133,1,23,NA,17
2018-01-23,"Triple Oak","Wake",35.8652,-78.8197,1,23,NA,13
2018-01-24,"Blackstone","Lee",35.4325,-79.2887,1,24,33,33
2018-01-24,"Bryson City","Swain",35.434767,-83.442133,1,24,NA,18
2018-01-24,"Triple Oak","Wake",35.8652,-78.8197,1,24,NA,15
2018-01-25,"Blackstone","Lee",35.4325,-79.2887,1,25,34,47
2018-01-25,"Bryson City","Swain",35.434767,-83.442133,1,25,NA,26
2018-01-25,"Triple Oak","Wake",35.8652,-78.8197,1,25,NA,28
2018-01-26,"Blackstone","Lee",35.4325,-79.2887,1,26,38,64
2018-01-26,"Bryson City","Swain",35.434767,-83.442133,1,26,NA,52
2018-01-26,"Triple Oak","Wake",35.8652,-78.8197,1,26,NA,44
2018-01-27,"Blackstone","Lee",35.4325,-79.2887,1,27,38,69
2018-01-27,"Bryson City","Swain",35.434767,-83.442133,1,27,NA,58
2018-01-27,"Triple Oak","Wake",35.8652,-78.8197,1,27,NA,30
2018-01-28,"Blackstone","Lee",35.4325,-79.2887,1,28,31,23
2018-01-28,"Bryson City","Swain",35.434767,-83.442133,1,28,NA,28
2018-01-28,"Triple Oak","Wake",35.8652,-78.8197,1,28,NA,21
2018-01-29,"Blackstone","Lee",35.4325,-79.2887,1,29,25,17
2018-01-29,"Bryson City","Swain",35.434767,-83.442133,1,29,NA,12
2018-01-30,"Blackstone","Lee",35.4325,-79.2887,1,30,33,35
2018-01-30,"Bryson City","Swain",35.434767,-83.442133,1,30,NA,19
2018-01-31,"Blackstone","Lee",35.4325,-79.2887,1,31,34,41
2018-01-31,"Bryson City","Swain",35.434767,-83.442133,1,31,NA,40
2018-01-31,"Triple Oak","Wake",35.8652,-78.8197,1,31,NA,32
2018-02-01,"Blackstone","Lee",35.4325,-79.2887,2,1,41,44
2018-02-01,"Bryson City","Swain",35.434767,-83.442133,2,1,NA,55
2018-02-01,"Triple Oak","Wake",35.8652,-78.8197,2,1,NA,47
2018-02-02,"Blackstone","Lee",35.4325,-79.2887,2,2,35,35
2018-02-02,"Bryson City","Swain",35.434767,-83.442133,2,2,NA,15
2018-02-02,"Triple Oak","Wake",35.8652,-78.8197,2,2,NA,10
2018-02-03,"Blackstone","Lee",35.4325,-79.2887,2,3,33,51
2018-02-03,"Bryson City","Swain",35.434767,-83.442133,2,3,NA,28
2018-02-03,"Triple Oak","Wake",35.8652,-78.8197,2,3,NA,33
2018-02-04,"Blackstone","Lee",35.4325,-79.2887,2,4,31,33
2018-02-04,"Bryson City","Swain",35.434767,-83.442133,2,4,NA,38
2018-02-04,"Triple Oak","Wake",35.8652,-78.8197,2,4,NA,25
2018-02-05,"Blackstone","Lee",35.4325,-79.2887,2,5,33,38
2018-02-05,"Bryson City","Swain",35.434767,-83.442133,2,5,NA,25
2018-02-05,"Triple Oak","Wake",35.8652,-78.8197,2,5,NA,26
2018-02-06,"Blackstone","Lee",35.4325,-79.2887,2,6,33,41
2018-02-06,"Bryson City","Swain",35.434767,-83.442133,2,6,NA,58
2018-02-06,"Triple Oak","Wake",35.8652,-78.8197,2,6,NA,49
2018-02-07,"Blackstone","Lee",35.4325,-79.2887,2,7,32,34
2018-02-07,"Bryson City","Swain",35.434767,-83.442133,2,7,NA,29
2018-02-07,"Triple Oak","Wake",35.8652,-78.8197,2,7,NA,34
2018-02-08,"Blackstone","Lee",35.4325,-79.2887,2,8,35,43
2018-02-08,"Bryson City","Swain",35.434767,-83.442133,2,8,NA,23
2018-02-08,"Triple Oak","Wake",35.8652,-78.8197,2,8,NA,27
2018-02-09,"Blackstone","Lee",35.4325,-79.2887,2,9,38,54
2018-02-09,"Bryson City","Swain",35.434767,-83.442133,2,9,NA,33
2018-02-09,"Triple Oak","Wake",35.8652,-78.8197,2,9,NA,51
2018-02-10,"Blackstone","Lee",35.4325,-79.2887,2,10,20,30
2018-02-10,"Bryson City","Swain",35.434767,-83.442133,2,10,NA,38
2018-02-10,"Triple Oak","Wake",35.8652,-78.8197,2,10,NA,42
2018-02-11,"Blackstone","Lee",35.4325,-79.2887,2,11,24,19
2018-02-11,"Bryson City","Swain",35.434767,-83.442133,2,11,NA,20
2018-02-11,"Triple Oak","Wake",35.8652,-78.8197,2,11,NA,27
2018-02-12,"Blackstone","Lee",35.4325,-79.2887,2,12,31,10
2018-02-12,"Bryson City","Swain",35.434767,-83.442133,2,12,NA,4
2018-02-12,"Triple Oak","Wake",35.8652,-78.8197,2,12,NA,14
2018-02-13,"Blackstone","Lee",35.4325,-79.2887,2,13,31,48
2018-02-13,"Bryson City","Swain",35.434767,-83.442133,2,13,NA,13
2018-02-13,"Triple Oak","Wake",35.8652,-78.8197,2,13,NA,26
2018-02-14,"Blackstone","Lee",35.4325,-79.2887,2,14,26,54
2018-02-14,"Bryson City","Swain",35.434767,-83.442133,2,14,NA,28
2018-02-14,"Triple Oak","Wake",35.8652,-78.8197,2,14,NA,54
2018-02-15,"Blackstone","Lee",35.4325,-79.2887,2,15,26,27
2018-02-15,"Bryson City","Swain",35.434767,-83.442133,2,15,30,17
2018-02-15,"Triple Oak","Wake",35.8652,-78.8197,2,15,NA,39
2018-02-16,"Blackstone","Lee",35.4325,-79.2887,2,16,34,28
2018-02-16,"Bryson City","Swain",35.434767,-83.442133,2,16,NA,15
2018-02-16,"Triple Oak","Wake",35.8652,-78.8197,2,16,NA,23
2018-02-17,"Blackstone","Lee",35.4325,-79.2887,2,17,28,35
2018-02-17,"Bryson City","Swain",35.434767,-83.442133,2,17,24,15
2018-02-17,"Triple Oak","Wake",35.8652,-78.8197,2,17,NA,25
2018-02-18,"Blackstone","Lee",35.4325,-79.2887,2,18,36,29
2018-02-18,"Bryson City","Swain",35.434767,-83.442133,2,18,34,7
2018-02-18,"Triple Oak","Wake",35.8652,-78.8197,2,18,NA,11
2018-02-19,"Blackstone","Lee",35.4325,-79.2887,2,19,26,45
2018-02-19,"Bryson City","Swain",35.434767,-83.442133,2,19,24,25
2018-02-19,"Triple Oak","Wake",35.8652,-78.8197,2,19,NA,42
2018-02-20,"Blackstone","Lee",35.4325,-79.2887,2,20,23,52
2018-02-20,"Bryson City","Swain",35.434767,-83.442133,2,20,31,34
2018-02-20,"Triple Oak","Wake",35.8652,-78.8197,2,20,NA,54
2018-02-21,"Blackstone","Lee",35.4325,-79.2887,2,21,22,47
2018-02-21,"Bryson City","Swain",35.434767,-83.442133,2,21,29,24
2018-02-21,"Triple Oak","Wake",35.8652,-78.8197,2,21,NA,36
2018-02-22,"Blackstone","Lee",35.4325,-79.2887,2,22,24,40
2018-02-22,"Bryson City","Swain",35.434767,-83.442133,2,22,29,35
2018-02-22,"Triple Oak","Wake",35.8652,-78.8197,2,22,NA,42
2018-02-23,"Blackstone","Lee",35.4325,-79.2887,2,23,27,57
2018-02-23,"Bryson City","Swain",35.434767,-83.442133,2,23,29,48
2018-02-23,"Triple Oak","Wake",35.8652,-78.8197,2,23,NA,56
2018-02-24,"Blackstone","Lee",35.4325,-79.2887,2,24,31,43
2018-02-24,"Bryson City","Swain",35.434767,-83.442133,2,24,33,45
2018-02-24,"Triple Oak","Wake",35.8652,-78.8197,2,24,NA,43
2018-02-25,"Blackstone","Lee",35.4325,-79.2887,2,25,27,27
2018-02-25,"Bryson City","Swain",35.434767,-83.442133,2,25,31,21
2018-02-25,"Triple Oak","Wake",35.8652,-78.8197,2,25,NA,26
2018-02-26,"Blackstone","Lee",35.4325,-79.2887,2,26,33,29
2018-02-26,"Bryson City","Swain",35.434767,-83.442133,2,26,36,13
2018-02-26,"Triple Oak","Wake",35.8652,-78.8197,2,26,NA,23
2018-02-27,"Blackstone","Lee",35.4325,-79.2887,2,27,44,34
2018-02-27,"Bryson City","Swain",35.434767,-83.442133,2,27,42,23
2018-02-27,"Triple Oak","Wake",35.8652,-78.8197,2,27,NA,23
2018-02-28,"Blackstone","Lee",35.4325,-79.2887,2,28,34,54
2018-02-28,"Bryson City","Swain",35.434767,-83.442133,2,28,29,33
2018-02-28,"Triple Oak","Wake",35.8652,-78.8197,2,28,NA,39
2018-03-01,"Blackstone","Lee",35.4325,-79.2887,3,1,36,44
2018-03-01,"Bryson City","Swain",35.434767,-83.442133,3,1,42,16
2018-03-01,"Triple Oak","Wake",35.8652,-78.8197,3,1,NA,39
2018-03-02,"Blackstone","Lee",35.4325,-79.2887,3,2,44,30
2018-03-02,"Bryson City","Swain",35.434767,-83.442133,3,2,44,18
2018-03-02,"Triple Oak","Wake",35.8652,-78.8197,3,2,NA,7
2018-03-03,"Blackstone","Lee",35.4325,-79.2887,3,3,45,27
2018-03-03,"Bryson City","Swain",35.434767,-83.442133,3,3,44,23
2018-03-03,"Triple Oak","Wake",35.8652,-78.8197,3,3,NA,9
2018-03-04,"Blackstone","Lee",35.4325,-79.2887,3,4,45,38
2018-03-04,"Bryson City","Swain",35.434767,-83.442133,3,4,42,26
2018-03-04,"Triple Oak","Wake",35.8652,-78.8197,3,4,NA,16
2018-03-05,"Blackstone","Lee",35.4325,-79.2887,3,5,44,53
2018-03-05,"Bryson City","Swain",35.434767,-83.442133,3,5,44,57
2018-03-05,"Triple Oak","Wake",35.8652,-78.8197,3,5,NA,18
2018-03-06,"Blackstone","Lee",35.4325,-79.2887,3,6,31,47
2018-03-06,"Bryson City","Swain",35.434767,-83.442133,3,6,38,63
2018-03-06,"Triple Oak","Wake",35.8652,-78.8197,3,6,NA,32
2018-03-07,"Blackstone","Lee",35.4325,-79.2887,3,7,34,48
2018-03-07,"Bryson City","Swain",35.434767,-83.442133,3,7,38,23
2018-03-07,"Triple Oak","Wake",35.8652,-78.8197,3,7,NA,20
2018-03-08,"Blackstone","Lee",35.4325,-79.2887,3,8,40,41
2018-03-08,"Bryson City","Swain",35.434767,-83.442133,3,8,39,24
2018-03-08,"Triple Oak","Wake",35.8652,-78.8197,3,8,NA,27
2018-03-09,"Blackstone","Lee",35.4325,-79.2887,3,9,44,50
2018-03-09,"Bryson City","Swain",35.434767,-83.442133,3,9,44,35
2018-03-09,"Triple Oak","Wake",35.8652,-78.8197,3,9,NA,30
2018-03-10,"Blackstone","Lee",35.4325,-79.2887,3,10,44,83
2018-03-10,"Bryson City","Swain",35.434767,-83.442133,3,10,31,62
2018-03-10,"Triple Oak","Wake",35.8652,-78.8197,3,10,NA,68
2018-03-11,"Blackstone","Lee",35.4325,-79.2887,3,11,31,70
2018-03-11,"Bryson City","Swain",35.434767,-83.442133,3,11,33,54
2018-03-11,"Triple Oak","Wake",35.8652,-78.8197,3,11,NA,56
2018-03-12,"Blackstone","Lee",35.4325,-79.2887,3,12,37,52
2018-03-12,"Bryson City","Swain",35.434767,-83.442133,3,12,44,15
2018-03-12,"Triple Oak","Wake",35.8652,-78.8197,3,12,NA,27
2018-03-13,"Blackstone","Lee",35.4325,-79.2887,3,13,44,45
2018-03-13,"Bryson City","Swain",35.434767,-83.442133,3,13,43,35
2018-03-13,"Triple Oak","Wake",35.8652,-78.8197,3,13,NA,26
2018-03-14,"Blackstone","Lee",35.4325,-79.2887,3,14,44,42
2018-03-14,"Bryson City","Swain",35.434767,-83.442133,3,14,44,22
2018-03-14,"Triple Oak","Wake",35.8652,-78.8197,3,14,NA,18
2018-03-15,"Blackstone","Lee",35.4325,-79.2887,3,15,54,45
2018-03-15,"Bryson City","Swain",35.434767,-83.442133,3,15,61,46
2018-03-15,"Triple Oak","Wake",35.8652,-78.8197,3,15,NA,36
2018-03-16,"Blackstone","Lee",35.4325,-79.2887,3,16,67,61
2018-03-16,"Bryson City","Swain",35.434767,-83.442133,3,16,64,66
2018-03-16,"Triple Oak","Wake",35.8652,-78.8197,3,16,NA,48
2018-03-17,"Blackstone","Lee",35.4325,-79.2887,3,17,44,59
2018-03-17,"Bryson City","Swain",35.434767,-83.442133,3,17,44,62
2018-03-17,"Triple Oak","Wake",35.8652,-78.8197,3,17,NA,52
2018-03-18,"Blackstone","Lee",35.4325,-79.2887,3,18,44,52
2018-03-18,"Bryson City","Swain",35.434767,-83.442133,3,18,41,37
2018-03-18,"Triple Oak","Wake",35.8652,-78.8197,3,18,NA,25
2018-03-19,"Blackstone","Lee",35.4325,-79.2887,3,19,44,55
2018-03-19,"Bryson City","Swain",35.434767,-83.442133,3,19,37,36
2018-03-19,"Triple Oak","Wake",35.8652,-78.8197,3,19,NA,35
2018-03-20,"Blackstone","Lee",35.4325,-79.2887,3,20,31,40
2018-03-20,"Bryson City","Swain",35.434767,-83.442133,3,20,36,15
2018-03-20,"Triple Oak","Wake",35.8652,-78.8197,3,20,NA,9
2018-03-21,"Blackstone","Lee",35.4325,-79.2887,3,21,32,36
2018-03-21,"Bryson City","Swain",35.434767,-83.442133,3,21,35,19
2018-03-21,"Triple Oak","Wake",35.8652,-78.8197,3,21,NA,10
2018-03-22,"Blackstone","Lee",35.4325,-79.2887,3,22,44,36
2018-03-22,"Bryson City","Swain",35.434767,-83.442133,3,22,44,29
2018-03-22,"Triple Oak","Wake",35.8652,-78.8197,3,22,NA,15
2018-03-23,"Blackstone","Lee",35.4325,-79.2887,3,23,49,43
2018-03-23,"Bryson City","Swain",35.434767,-83.442133,3,23,43,31
2018-03-23,"Triple Oak","Wake",35.8652,-78.8197,3,23,NA,24
2018-03-24,"Blackstone","Lee",35.4325,-79.2887,3,24,41,52
2018-03-24,"Bryson City","Swain",35.434767,-83.442133,3,24,31,46
2018-03-24,"Triple Oak","Wake",35.8652,-78.8197,3,24,NA,27
2018-03-25,"Blackstone","Lee",35.4325,-79.2887,3,25,44,36
2018-03-25,"Bryson City","Swain",35.434767,-83.442133,3,25,42,40
2018-03-25,"Triple Oak","Wake",35.8652,-78.8197,3,25,NA,12
2018-03-26,"Blackstone","Lee",35.4325,-79.2887,3,26,44,39
2018-03-26,"Bryson City","Swain",35.434767,-83.442133,3,26,44,24
2018-03-26,"Triple Oak","Wake",35.8652,-78.8197,3,26,NA,18
2018-03-27,"Blackstone","Lee",35.4325,-79.2887,3,27,36,51
2018-03-27,"Bryson City","Swain",35.434767,-83.442133,3,27,35,33
2018-03-27,"Triple Oak","Wake",35.8652,-78.8197,3,27,NA,28
2018-03-28,"Blackstone","Lee",35.4325,-79.2887,3,28,43,56
2018-03-28,"Bryson City","Swain",35.434767,-83.442133,3,28,35,49
2018-03-28,"Triple Oak","Wake",35.8652,-78.8197,3,28,NA,61
2018-03-29,"Blackstone","Lee",35.4325,-79.2887,3,29,50,47
2018-03-29,"Bryson City","Swain",35.434767,-83.442133,3,29,44,38
2018-03-29,"Triple Oak","Wake",35.8652,-78.8197,3,29,NA,59
2018-03-30,"Blackstone","Lee",35.4325,-79.2887,3,30,41,34
2018-03-30,"Bryson City","Swain",35.434767,-83.442133,3,30,39,13
2018-03-30,"Triple Oak","Wake",35.8652,-78.8197,3,30,NA,36
2018-03-31,"Blackstone","Lee",35.4325,-79.2887,3,31,46,30
2018-03-31,"Bryson City","Swain",35.434767,-83.442133,3,31,44,20
2018-03-31,"Triple Oak","Wake",35.8652,-78.8197,3,31,NA,23
2018-04-01,"Blackstone","Lee",35.4325,-79.2887,4,1,49,46
2018-04-01,"Bryson City","Swain",35.434767,-83.442133,4,1,44,30
2018-04-01,"Triple Oak","Wake",35.8652,-78.8197,4,1,NA,41
2018-04-02,"Blackstone","Lee",35.4325,-79.2887,4,2,49,51
2018-04-02,"Bryson City","Swain",35.434767,-83.442133,4,2,44,43
2018-04-02,"Triple Oak","Wake",35.8652,-78.8197,4,2,NA,48
2018-04-03,"Blackstone","Lee",35.4325,-79.2887,4,3,41,59
2018-04-03,"Bryson City","Swain",35.434767,-83.442133,4,3,40,50
2018-04-03,"Triple Oak","Wake",35.8652,-78.8197,4,3,NA,65
2018-04-04,"Blackstone","Lee",35.4325,-79.2887,4,4,45,38
2018-04-04,"Bryson City","Swain",35.434767,-83.442133,4,4,43,18
2018-04-04,"Triple Oak","Wake",35.8652,-78.8197,4,4,NA,28
2018-04-05,"Blackstone","Lee",35.4325,-79.2887,4,5,47,45
2018-04-05,"Bryson City","Swain",35.434767,-83.442133,4,5,46,28
2018-04-05,"Triple Oak","Wake",35.8652,-78.8197,4,5,NA,24
2018-04-06,"Blackstone","Lee",35.4325,-79.2887,4,6,61,59
2018-04-06,"Bryson City","Swain",35.434767,-83.442133,4,6,33,37
2018-04-06,"Triple Oak","Wake",35.8652,-78.8197,4,6,NA,56
2018-04-07,"Blackstone","Lee",35.4325,-79.2887,4,7,44,54
2018-04-07,"Bryson City","Swain",35.434767,-83.442133,4,7,33,20
2018-04-07,"Triple Oak","Wake",35.8652,-78.8197,4,7,NA,62
2018-04-08,"Blackstone","Lee",35.4325,-79.2887,4,8,44,39
2018-04-08,"Bryson City","Swain",35.434767,-83.442133,4,8,42,10
2018-04-08,"Triple Oak","Wake",35.8652,-78.8197,4,8,NA,31
2018-04-09,"Blackstone","Lee",35.4325,-79.2887,4,9,43,50
2018-04-09,"Bryson City","Swain",35.434767,-83.442133,4,9,34,19
2018-04-09,"Triple Oak","Wake",35.8652,-78.8197,4,9,NA,51
2018-04-10,"Blackstone","Lee",35.4325,-79.2887,4,10,44,52
2018-04-10,"Bryson City","Swain",35.434767,-83.442133,4,10,44,32
2018-04-10,"Triple Oak","Wake",35.8652,-78.8197,4,10,NA,53
2018-04-11,"Blackstone","Lee",35.4325,-79.2887,4,11,46,58
2018-04-11,"Bryson City","Swain",35.434767,-83.442133,4,11,41,27
2018-04-11,"Triple Oak","Wake",35.8652,-78.8197,4,11,NA,60
2018-04-12,"Blackstone","Lee",35.4325,-79.2887,4,12,61,59
2018-04-12,"Bryson City","Swain",35.434767,-83.442133,4,12,54,50
2018-04-12,"Triple Oak","Wake",35.8652,-78.8197,4,12,NA,52
2018-04-13,"Blackstone","Lee",35.4325,-79.2887,4,13,51,55
2018-04-13,"Bryson City","Swain",35.434767,-83.442133,4,13,64,68
2018-04-13,"Triple Oak","Wake",35.8652,-78.8197,4,13,NA,58
2018-04-14,"Blackstone","Lee",35.4325,-79.2887,4,14,48,48
2018-04-14,"Bryson City","Swain",35.434767,-83.442133,4,14,44,48
2018-04-14,"Triple Oak","Wake",35.8652,-78.8197,4,14,NA,57
2018-04-15,"Blackstone","Lee",35.4325,-79.2887,4,15,35,31
2018-04-15,"Bryson City","Swain",35.434767,-83.442133,4,15,36,25
2018-04-15,"Triple Oak","Wake",35.8652,-78.8197,4,15,NA,68
2018-04-16,"Blackstone","Lee",35.4325,-79.2887,4,16,33,32
2018-04-16,"Bryson City","Swain",35.434767,-83.442133,4,16,40,13
2018-04-16,"Triple Oak","Wake",35.8652,-78.8197,4,16,NA,13
2018-04-17,"Blackstone","Lee",35.4325,-79.2887,4,17,48,NA
2018-04-17,"Bryson City","Swain",35.434767,-83.442133,4,17,51,26
2018-04-17,"Triple Oak","Wake",35.8652,-78.8197,4,17,NA,35
2018-04-18,"Blackstone","Lee",35.4325,-79.2887,4,18,71,NA
2018-04-18,"Bryson City","Swain",35.434767,-83.442133,4,18,54,35
2018-04-19,"Blackstone","Lee",35.4325,-79.2887,4,19,49,NA
2018-04-19,"Bryson City","Swain",35.434767,-83.442133,4,19,41,28
2018-04-20,"Blackstone","Lee",35.4325,-79.2887,4,20,61,NA
2018-04-20,"Bryson City","Swain",35.434767,-83.442133,4,20,50,17
2018-04-20,"Triple Oak","Wake",35.8652,-78.8197,4,20,NA,17
2018-04-21,"Blackstone","Lee",35.4325,-79.2887,4,21,58,NA
2018-04-21,"Bryson City","Swain",35.434767,-83.442133,4,21,67,36
2018-04-21,"Triple Oak","Wake",35.8652,-78.8197,4,21,NA,28
2018-04-22,"Blackstone","Lee",35.4325,-79.2887,4,22,51,NA
2018-04-22,"Bryson City","Swain",35.434767,-83.442133,4,22,44,40
2018-04-22,"Triple Oak","Wake",35.8652,-78.8197,4,22,NA,23
2018-04-23,"Blackstone","Lee",35.4325,-79.2887,4,23,44,NA
2018-04-23,"Bryson City","Swain",35.434767,-83.442133,4,23,43,15
2018-04-23,"Triple Oak","Wake",35.8652,-78.8197,4,23,NA,15
2018-04-24,"Blackstone","Lee",35.4325,-79.2887,4,24,37,9
2018-04-24,"Bryson City","Swain",35.434767,-83.442133,4,24,33,9
2018-04-24,"Triple Oak","Wake",35.8652,-78.8197,4,24,NA,10
2018-04-25,"Blackstone","Lee",35.4325,-79.2887,4,25,32,10
2018-04-25,"Bryson City","Swain",35.434767,-83.442133,4,25,37,6
2018-04-25,"Triple Oak","Wake",35.8652,-78.8197,4,25,NA,10
2018-04-26,"Blackstone","Lee",35.4325,-79.2887,4,26,38,20
2018-04-26,"Bryson City","Swain",35.434767,-83.442133,4,26,25,14
2018-04-26,"Triple Oak","Wake",35.8652,-78.8197,4,26,NA,0
2018-04-27,"Blackstone","Lee",35.4325,-79.2887,4,27,44,20
2018-04-27,"Bryson City","Swain",35.434767,-83.442133,4,27,51,24
2018-04-27,"Triple Oak","Wake",35.8652,-78.8197,4,27,NA,0
2018-04-28,"Blackstone","Lee",35.4325,-79.2887,4,28,64,28
2018-04-28,"Bryson City","Swain",35.434767,-83.442133,4,28,64,35
2018-04-28,"Triple Oak","Wake",35.8652,-78.8197,4,28,NA,0
2018-04-29,"Blackstone","Lee",35.4325,-79.2887,4,29,44,19
2018-04-29,"Bryson City","Swain",35.434767,-83.442133,4,29,49,20
2018-04-29,"Triple Oak","Wake",35.8652,-78.8197,4,29,NA,0
2018-04-30,"Blackstone","Lee",35.4325,-79.2887,4,30,54,22
2018-04-30,"Bryson City","Swain",35.434767,-83.442133,4,30,45,22
2018-04-30,"Triple Oak","Wake",35.8652,-78.8197,4,30,NA,2
2018-05-01,"Blackstone","Lee",35.4325,-79.2887,5,1,67,34
2018-05-01,"Bryson City","Swain",35.434767,-83.442133,5,1,71,30
2018-05-01,"Triple Oak","Wake",35.8652,-78.8197,5,1,NA,25
2018-05-02,"Blackstone","Lee",35.4325,-79.2887,5,2,64,38
2018-05-02,"Bryson City","Swain",35.434767,-83.442133,5,2,50,46
2018-05-02,"Triple Oak","Wake",35.8652,-78.8197,5,2,NA,48
2018-05-03,"Blackstone","Lee",35.4325,-79.2887,5,3,47,30
2018-05-03,"Bryson City","Swain",35.434767,-83.442133,5,3,49,51
2018-05-03,"Triple Oak","Wake",35.8652,-78.8197,5,3,NA,44
2018-05-04,"Blackstone","Lee",35.4325,-79.2887,5,4,44,58
2018-05-04,"Bryson City","Swain",35.434767,-83.442133,5,4,42,48
2018-05-04,"Triple Oak","Wake",35.8652,-78.8197,5,4,NA,42
2018-05-05,"Blackstone","Lee",35.4325,-79.2887,5,5,41,48
2018-05-05,"Bryson City","Swain",35.434767,-83.442133,5,5,28,57
2018-05-05,"Triple Oak","Wake",35.8652,-78.8197,5,5,NA,40
2018-05-06,"Blackstone","Lee",35.4325,-79.2887,5,6,40,45
2018-05-06,"Bryson City","Swain",35.434767,-83.442133,5,6,51,25
2018-05-06,"Triple Oak","Wake",35.8652,-78.8197,5,6,NA,32
2018-05-07,"Blackstone","Lee",35.4325,-79.2887,5,7,45,21
2018-05-07,"Bryson City","Swain",35.434767,-83.442133,5,7,NA,33
2018-05-07,"Triple Oak","Wake",35.8652,-78.8197,5,7,NA,28
2018-05-08,"Blackstone","Lee",35.4325,-79.2887,5,8,51,38
2018-05-08,"Bryson City","Swain",35.434767,-83.442133,5,8,46,29
2018-05-08,"Triple Oak","Wake",35.8652,-78.8197,5,8,NA,38
2018-05-09,"Blackstone","Lee",35.4325,-79.2887,5,9,64,35
2018-05-09,"Bryson City","Swain",35.434767,-83.442133,5,9,47,30
2018-05-10,"Blackstone","Lee",35.4325,-79.2887,5,10,54,45
2018-05-10,"Bryson City","Swain",35.434767,-83.442133,5,10,46,43
2018-05-11,"Blackstone","Lee",35.4325,-79.2887,5,11,58,50
2018-05-11,"Bryson City","Swain",35.434767,-83.442133,5,11,49,42
2018-05-11,"Triple Oak","Wake",35.8652,-78.8197,5,11,NA,51
2018-05-12,"Blackstone","Lee",35.4325,-79.2887,5,12,58,54
2018-05-12,"Bryson City","Swain",35.434767,-83.442133,5,12,48,51
2018-05-12,"Triple Oak","Wake",35.8652,-78.8197,5,12,NA,55
2018-05-13,"Blackstone","Lee",35.4325,-79.2887,5,13,48,56
2018-05-13,"Bryson City","Swain",35.434767,-83.442133,5,13,44,49
2018-05-13,"Triple Oak","Wake",35.8652,-78.8197,5,13,NA,56
2018-05-14,"Blackstone","Lee",35.4325,-79.2887,5,14,51,54
2018-05-14,"Bryson City","Swain",35.434767,-83.442133,5,14,39,52
2018-05-14,"Triple Oak","Wake",35.8652,-78.8197,5,14,NA,54
2018-05-15,"Blackstone","Lee",35.4325,-79.2887,5,15,23,25
2018-05-15,"Bryson City","Swain",35.434767,-83.442133,5,15,26,54
2018-05-15,"Triple Oak","Wake",35.8652,-78.8197,5,15,NA,25
2018-05-16,"Blackstone","Lee",35.4325,-79.2887,5,16,33,25
2018-05-16,"Bryson City","Swain",35.434767,-83.442133,5,16,23,27
2018-05-16,"Triple Oak","Wake",35.8652,-78.8197,5,16,NA,27
2018-05-17,"Blackstone","Lee",35.4325,-79.2887,5,17,27,15
2018-05-17,"Bryson City","Swain",35.434767,-83.442133,5,17,22,23
2018-05-17,"Triple Oak","Wake",35.8652,-78.8197,5,17,NA,21
2018-05-18,"Blackstone","Lee",35.4325,-79.2887,5,18,26,16
2018-05-18,"Bryson City","Swain",35.434767,-83.442133,5,18,31,25
